feature,VIF
NDRE_Avg_1,1115.9776196848807
SAVI_Avg_1,1063.3133865485665
NDVI_Avg_1,551.7335314857032
ExG_Avg_1,140.83251079976068
VARI_Avg_1,106.2764694112076
Pixel_Count_1,2.482395985816862
disk_height,1.3235381923219598
