feature,VIF
NDRE_Avg_1,1170.3662900739528
SAVI_Avg_1,958.0453459177858
NDVI_Avg_1,490.2035586612634
ExG_Avg_1,155.35691458646048
VARI_Avg_1,95.08538030824394
Pixel_Count_1,2.0810873790775535
disk_height,1.3499103895929085
