feature,VIF
SAVI_Avg_1,1509.6253877209235
NDRE_Avg_1,1352.941197654584
NDVI_Avg_1,527.4006394804929
ExG_Avg_1,206.8610564268971
VARI_Avg_1,137.69422482595405
Pixel_Count_1,3.0340264951033444
disk_height,1.2223483454056367
