feature,VIF
NDRE_Avg_1,1011.4487698917774
SAVI_Avg_1,834.0644637382811
NDVI_Avg_1,402.89009943370814
ExG_Avg_1,126.903341308735
VARI_Avg_1,101.94812030213463
Pixel_Count_1,2.5599895810676
disk_height,1.5182019693139908
