feature,VIF
SAVI_Avg_0,93.28111474118954
NDVI_Avg_0,86.86363310875983
NDRE_Avg_0,18.016483259869563
ExG_Avg_0,17.46518111874524
VARI_Avg_0,15.893557034597704
Pixel_Count_0,14.017268645732216
disk_height,1.2128027972890623
