feature,VIF
NDVI_Avg_0,97.69780469199324
SAVI_Avg_0,93.18353471047328
NDRE_Avg_0,19.072536648590155
VARI_Avg_0,18.082819927511604
Pixel_Count_0,17.92025082477265
ExG_Avg_0,15.382064739095242
disk_height,1.181706633755177
