feature,VIF
SAVI_Avg_1,1922.187707675166
NDRE_Avg_1,1833.9929013814874
NDVI_Avg_1,1268.0010368635621
Pixel_Count_1,569.4629931190498
Pixel_Count_0,406.96337648550485
ExG_Avg_1,304.1105126219241
VARI_Avg_1,232.6447367130086
NDVI_Avg_0,134.21014530669402
SAVI_Avg_0,115.70657034137756
NDRE_Avg_0,28.869157274358233
VARI_Avg_0,28.445743924667433
ExG_Avg_0,25.620915387007532
disk_height,1.4854557412382368
